6.27803, -342.39, -442.539
3.5948, 26.2375, -8.45502
5.89648, 201.28, -298.791
5.09708, -7.55167, 329.234
2.76731, -372.358, 335.948
2.53849, 94.8738, 44.5647
4.58743, -373.824, -121.225
7.15218, 68.2884, 249.87
2.95982, -104.816, 408.786
6.00595, -20.6521, 136.24
3.81226, 193.577, 324.616
4.14117, 209.085, -301.536
7.45519, 262.619, 178.707
7.41275, -285.533, -137.055
5.75759, 277.738, 146.404
6.92354, 147.935, -382.275
6.33247, -18.2254, -142.151
3.87453, -236.924, -76.7105
4.93259, -249.818, -180.872
2.80282, 350.381, 335.109
5.08146, 1.94638, 328.875
4.96988, 381.476, -176.909
7.23882, -323.676, -142.081
4.42071, 44.009, -360.867
5.14874, 383.362, -181.045
2.75042, 367.271, -42.3078
6.63909, 236.34, 139.143
5.94228, -432.849, -324.853
6.18112, 90.4143, 334.148
6.94286, 403.356, 188.997
4.25508, -175.876, -211.365
6.72991, -4.62645, -39.4427
3.84659, 345.071, -90.172
4.83959, -0.246148, -33.8603
3.2686, -312.217, -92.6011
2.66527, 210.047, 165.031
7.2768, 68.8168, -10.2001
6.95369, 89.7077, 182.607
3.29884, 235.362, 159.852
3.15214, 138.805, -442.125
2.515, -171.973, -328.481
6.0491, -301.627, -152.836
3.40448, -199.136, 379.64
5.76029, 350.96, -124.573
4.42907, 197.082, -308.715
3.23766, 28.4503, -21.6978
5.45054, 252.515, 143.42
3.24076, -30.046, 326.858
3.2091, 11.105, 334.618
4.94257, -208.07, 0.6034
3.13015, 383.001, -42.8973
5.64635, -161.916, -243.119
5.60817, 134.627, -359.712
4.88216, -195.951, 294.44
2.64188, -312.783, -157.133
3.21011, 24.05, 327.66
3.15594, 20.773, 331.251
3.31099, -394.485, 338.112
3.76529, -137.332, -343.194
4.77654, 122.351, -371.152
6.54472, -48.3499, -115.671
3.57624, 28.1663, 296.229
3.75063, 264.176, 145.079
5.02978, 51.177, 378.877
