6.27803, -2906.82, -3581.5
3.5948, 134.849, -387.798
5.89648, 1372.07, -3335.07
5.09708, -1002.56, 3490.09
2.76731, -3377.61, 2688.32
2.53849, 1262.65, 116.947
4.58743, -3080.22, -1010.2
7.15218, 710.545, 1583.48
2.95982, 270.479, 2638.77
6.00595, -522.715, 1179.97
3.81226, 1914.4, 3247.71
4.14117, 1813.05, -3414.58
7.45519, 2073.15, 1047.74
7.41275, -1959.23, -1025.39
5.75759, 2103.34, 1580.81
6.92354, 992.07, -3190.76
6.33247, -450.128, -1723.45
3.87453, -1994.57, -257.68
4.93259, -2635.67, -1116.19
2.80282, 3048.26, 3006.7
5.08146, 116.02, 2891.58
4.96988, 3459.93, -1372.57
7.23882, -3081.55, -1841.56
4.42071, -102.733, -3077.99
5.14874, 3137.06, -1682.4
2.75042, 3360.56, -172.41
6.63909, 1982.09, 2158.84
5.94228, -3572.26, -2924.64
6.18112, 929.308, 2767.84
6.94286, 3531.04, 1820.74
4.25508, -1560.95, -1842.15
6.72991, 634.271, 52.105
3.84659, 2606.63, -735.703
4.83959, 203.657, -688.921
3.2686, -2429.99, -1569.44
2.66527, 2496.62, 635.69
7.2768, 74.9475, 182.254
6.95369, 498.257, 1942.46
3.29884, 2703.51, 958.541
3.15214, 1596.89, -2121.12
2.515, -1566.14, -3168.62
6.0491, -3374.29, -630.53
3.40448, -1994.44, 3452.96
5.76029, 3009.72, -1561.18
4.42907, 1314.72, -2733.83
3.23766, -148.006, -859.768
5.45054, 2607.19, 701.979
3.24076, 451.055, 3437.42
3.2091, -782.512, 3596.24
4.94257, -1822.36, 403.032
3.13015, 3253.64, -106.559
5.64635, -1400.65, -2314
5.60817, 1278.57, -2779.23
4.88216, -2091.37, 2335.4
2.64188, -2131.37, -922.812
3.21011, -433.719, 3158.61
3.15594, -710.921, 3274.69
3.31099, -3188.82, 2977.81
3.76529, -1207.48, -3141.73
4.77654, 2366.48, -2936.06
6.54472, -426.87, -1215.16
3.57624, 1304.49, 3293.48
3.75063, 3089.47, 1205.93
5.02978, -170.11, 2798.59
6.27922, 2503.16, 639.369
5.66369, 3320.29, -223.458
5.9449, 2306.89, -418.421
7.27207, 3465.88, 1501.8
5.18713, -1588.87, 2735.03
4.57014, -2913.47, 94.3769
4.70019, 2668.72, 638.572
6.07821, 2826.46, 1807.05
6.20858, 1622.42, 2286.63
5.12494, 3049.46, -3512.25
6.06711, -3255.94, -374.739
5.91025, 1133.23, -184.068
6.82941, 3182.34, -2303.67
3.19597, 526.058, 2907.31
3.57766, 3520.42, -300.916
5.0733, -1422.45, -445.666
4.83766, -764.518, 2852.25
3.55759, -920.086, 2366.56
5.65244, -2702.73, 3458.88
2.5044, -3517.47, 824.197
4.09589, 1787.81, 2138.48
5.90281, 1421.96, -626.512
6.0446, 2581.9, -2340.43
2.90869, -2997.86, 2736.57
3.56926, 703.844, 1860.47
4.44412, -3225.5, -2289.7
4.44927, 3612.55, 3538.13
3.92018, 1568.47, -1902.42
4.6123, 2072.22, 2138.16
2.55658, -2390.01, -1742.59
3.72027, 3521.07, -2448.31
4.49072, -2674.79, 2463.82
6.64177, -2493.96, 743.743
3.78584, 3580.64, -2843.05
3.59705, -3331.37, -2197.1
6.47385, 1497.75, 929.771
5.8476, 2015.15, 1503.72
5.49108, -3303.92, 1118.32
5.99917, -1416.15, -2022.87
5.13062, 2167.66, -2948.85
4.14833, 724.859, 631.346
3.30844, -2664.67, 1455.9
6.56633, 2781.9, -100.538
4.08004, 1839.8, 526.257
4.05369, 304.649, -2744.05
4.65424, 122.73, 719.878
4.46509, -908.028, -1890.01
4.43916, -197.026, -474.845
4.34871, -3344.85, -1699.29
5.88118, 1373.69, -1962.06
6.10384, 1767.24, -126.133
7.20082, -373.852, 3193.07
5.08573, -366.16, -1215.45
5.5282, -831.616, 1273.49
5.85049, -2697.63, 3473.96
5.11404, 157.758, -1375.1
3.87105, -3509.51, 2618.97
7.08924, 407.643, 1012.04
3.73367, 3472.65, -1764.71
4.77876, 1503.17, 2681.15
3.30374, -3504.95, 2637.96
4.68319, 1627.21, 1463.04
7.45767, 1869.7, 627.042
6.26931, -1638.65, 1417.74
4.97846, -3566.73, -2632.23
7.01651, -2558.27, -3201.28
4.68213, 1944.06, 2117.52
5.09239, 646.855, -3473.61
4.44866, 170.474, -3192.11
5.63431, -818.746, -2276.56
5.19331, 1772.42, 1360.24
4.35955, 2386.58, -1741.84
2.54674, -1487.64, 1480.2
6.3794, 39.2352, -3090.48
2.85317, -3288.4, -2306.16
3.98511, 1656.64, -2434.42
4.78581, -225.44, -3233.46
3.25156, -412.228, 370.121
5.97819, 2589.22, -1711.39
4.15587, 1364.82, 685.111
5.21197, 3554.38, -3258.09
2.64678, 2691.18, -3515.3
5.38086, -63.9197, -975.211
5.18133, 1303.83, 1869.66
7.36678, -2909.43, -3412.04
5.57063, -1215.31, -2436.57
5.26431, -2775.65, 858.145
6.69051, -1004.32, 3445.41
3.75764, -1831.69, 3462.06
6.98957, 2369.16, -566.929
5.97428, 1952.66, -2014.62
5.82752, -1884.24, -333.696
3.06838, -2316.7, -2992.91
3.37987, -3486.85, 321.247
2.91253, -586.025, 734.589
6.68103, -899.097, 1595.36
2.64818, 3500.26, -3170.91
6.34719, -84.5195, -3109.35
4.29829, -1897.9, 3292.25
6.24626, 44.4957, 2076.35
6.28385, 1483.86, 1272.24
3.60834, -2107.09, -3500.02
5.58305, 1212.9, 580.334
3.66846, -2107.46, -873.346
6.22052, -2694.26, 1023.57
5.80997, -3445.23, -2623.48
4.9209, 3384.98, -3025.27
2.58972, 3190.5, 951.204
4.98291, 1712.92, 702.191
5.09587, -447.277, -3234.68
4.71395, -3316.29, 2009.93
4.14528, -246.132, 3583.43
3.52671, 1833.49, -334.877
7.19863, -1010.71, -2487.38
2.85168, -1977.36, 3350.18
3.30042, 357.777, -2750.46
6.70788, -2918.32, 111.682
4.13614, -479.762, -1124.52
6.85942, 808.372, 1557.1
5.99896, 2534.23, 2005.94
5.52801, 3101.55, -967.553
4.77536, 160.711, -1081.21
2.91543, -2134.12, -872.682
3.94883, -177.643, -621.182
6.51009, -2394.33, -3124.63
6.81821, 1221.16, 431.664
3.81831, 1619.04, -2095.93
4.79881, -3123.8, -1003.69
4.95672, 2218.32, -2126.5
5.82344, -1713.66, -3455.43
7.31738, -2546.62, -583.344
7.23022, 2271.72, -2845.04
2.81902, 850.422, -2579.83
5.04829, -1571.6, -1271.21
6.13222, 2568.67, 2395
5.65882, 2113.85, -1250.45
3.26658, -3613.78, -3429.11
5.09652, -3332.57, 2115.63
3.52281, -2332.48, 3207.67
6.03231, 1462.19, -3141.3
6.05786, -1759.78, -21.4047
3.66304, -2274.44, -895.428
6.80594, -248.736, -486.521
2.67122, -263.82, 3441.4
6.26587, -3339.2, 234.242
4.14789, 2509.2, 639.46
4.65309, 174.649, -2102.42
7.33455, 3537.92, -643.73
4.05803, 2940.94, 2605.45
5.69762, 3509.97, -2824.51
5.95386, 3369.2, -209.229
5.36403, 346.129, 2400.19
6.60667, 3409.35, -2576.8
4.21807, -3419.38, -2617.61
5.09387, -2992.36, -3012.69
6.78438, 624.597, -3536.27
6.18587, 1313.18, 163.607
3.45992, -3468.27, 1594.91
2.83145, -1233.53, 1209.8
3.60828, 3224.05, -2835.38
3.33656, 571.374, -982.125
6.31172, 1415.64, -3584.4
5.44905, -3184.7, 1718.39
4.65223, 3392.3, 3332.75
7.09618, 2647.71, 61.8059
5.09668, 1675.26, 665.973
7.38058, -2760.3, -86.9653
5.15714, -1730.49, 502.229
2.98716, 1266.64, 1547.71
5.83983, 876.358, 501.101
5.44444, 522.44, -9.8742
5.01137, -2622.12, -568.187
2.75808, -3386.32, 1763.69
2.6753, -1363.74, 71.0907
4.41484, -2905.93, -1999.79
5.55555, 696.213, 633.865
5.06574, 2071.81, 3329.25
5.98498, 1101.41, -104.024
4.89891, -179.461, -851.767
3.88323, 233.902, 1683.42
6.01685, -1627.72, 825.543
