6.27803, -335.329, -426.422
3.5948, -35.0863, -0.48718
5.89648, 180.95, -263.181
5.09708, 30.3937, 349.128
2.76731, -348.156, 325.762
2.53849, 71.5937, 41.5064
4.58743, -308.949, -138.037
7.15218, 69.5024, 256.08
2.95982, 35.7397, 316.299
6.00595, -1.78595, 131.932
3.81226, 172.328, 299.581
4.14117, 124.17, -344.419
7.45519, 216.641, 171.91
7.41275, -315.541, -134.208
5.75759, 284.487, 123.247
6.92354, 146.639, -344.073
6.33247, -14.7531, -131.465
3.87453, -234.513, -96.896
4.93259, -254.187, -167.773
2.80282, 333.434, 316.531
5.08146, 26.0274, 364.718
4.96988, 349.892, -158.76
7.23882, -295.902, -140.695
4.42071, 58.7966, -342.45
5.14874, 380.976, -174.814
2.75042, 346.496, -58.763
6.63909, 250.58, 122.654
5.94228, -418.328, -310.982
6.18112, 57.7547, 304.189
6.94286, 374.633, 178.515
4.25508, -157.668, -217.72
6.72991, 7.04809, -35.7572
3.84659, 331.919, -102.393
4.83959, 17.4112, -19.3974
3.2686, -336.818, -101.739
2.66527, 239.713, 202.238
7.2768, 66.332, -20.4132
6.95369, 92.1624, 180.737
3.29884, 220.711, 160.837
3.15214, 183.686, -470.831
2.515, -136.575, -299.402
6.0491, -247.623, -130.893
3.40448, -181.402, 361.471
5.76029, 338.544, -75.2679
4.42907, 190.482, -290.577
3.23766, 49.4148, -38.0245
5.45054, 238.257, 135.058
3.24076, -85.8877, 282.775
3.2091, 91.6486, 315.972
4.94257, -196.405, -17.1945
3.13015, 331.984, -67.1642
5.64635, -165.509, -204.648
5.60817, 169.417, -357.693
4.88216, -177.999, 292.725
2.64188, -252.67, -147.022
3.21011, -15.4001, 303.846
3.15594, -18.9758, 311.131
3.31099, -389.086, 334.66
3.76529, -134.652, -310.329
4.77654, 113.736, -324.972
6.54472, -35.2917, -86.8362
3.57624, 7.98699, 293.39
3.75063, 203.835, 154.863
5.02978, 36.6182, 310.514
