6.27803, -368.232, -499.491
3.5948, 32.9015, -42.1447
5.89648, 178.168, -451.13
5.09708, -113.256, 435.114
2.76731, -464.822, 330.983
2.53849, 170.525, 29.9079
4.58743, -433.224, -116.123
7.15218, 88.7112, 187.246
2.95982, 26.217, 346.596
6.00595, -83.477, 153.743
3.81226, 261.629, 409.596
4.14117, 234.457, -451.485
7.45519, 256.64, 132.749
7.41275, -253.677, -134.458
5.75759, 253.892, 223.761
6.92354, 133.149, -426.277
6.33247, -63.5695, -226.471
3.87453, -261.967, -22.6502
4.93259, -332.347, -140.622
2.80282, 408.699, 397.132
5.08146, 4.05805, 403.302
4.96988, 485.478, -180.854
7.23882, -408.53, -233.311
4.42071, 1.02289, -425.759
5.14874, 412.895, -221.306
2.75042, 445.395, -35.6995
6.63909, 269.091, 259.312
5.94228, -483.621, -374.286
6.18112, 129.17, 368.058
6.94286, 498.654, 225.098
4.25508, -192.775, -268.702
6.72991, 90.5697, 13.2298
3.84659, 341.473, -87.891
4.83959, 36.3036, -83.6894
3.2686, -321.534, -211.861
2.66527, 303.2, 73.1973
7.2768, -0.912893, 34.0482
6.95369, 54.9752, 247.758
3.29884, 341.18, 122.788
3.15214, 214.229, -287.968
2.515, -224.995, -408.328
6.0491, -471.605, -86.5522
3.40448, -259.554, 437.413
5.76029, 387.517, -183.248
4.42907, 179.637, -351.2
3.23766, 0.0654412, -111.653
5.45054, 344.093, 88.6218
3.24076, 55.7295, 453.974
3.2091, -91.1416, 480.078
4.94257, -247.502, 64.3636
3.13015, 455.853, -35.9281
5.64635, -181.227, -298.048
5.60817, 152.46, -373.342
4.88216, -251.701, 302.966
2.64188, -296.009, -112.293
3.21011, -73.101, 401.953
3.15594, -91.8983, 444.478
3.31099, -407.538, 385.249
3.76529, -134.626, -428.211
4.77654, 282.142, -364.669
6.54472, -47.2572, -150.337
3.57624, 151.029, 430.275
3.75063, 408.118, 179.246
5.02978, -27.8244, 361.534
