6.27803, -2969.67, -3834.13
3.5948, 204.411, -348.806
5.89648, 1398.04, -3517.17
5.09708, -994.02, 3465.08
2.76731, -3578.64, 2597.97
2.53849, 1276.01, 142.064
4.58743, -3338.09, -966.537
7.15218, 708.257, 1510.9
2.95982, 202.174, 2692.55
6.00595, -632.001, 1237.82
3.81226, 2036.05, 3285.41
4.14117, 1839.39, -3505.3
7.45519, 2040.3, 1069.68
7.41275, -2048.1, -1078.57
5.75759, 2077.27, 1734.81
6.92354, 1000.12, -3322.29
6.33247, -502.014, -1721.63
3.87453, -2060.7, -186.599
4.93259, -2683.59, -1122.87
2.80282, 3190.45, 3070.8
5.08146, 68.7974, 3122.29
4.96988, 3686.44, -1414.54
7.23882, -3197.5, -1862
4.42071, -34.696, -3258.43
5.14874, 3244.22, -1747.47
2.75042, 3442.34, -258.547
6.63909, 2083.81, 2158.96
5.94228, -3797.82, -2950.88
6.18112, 981.01, 2894.33
6.94286, 3804.35, 1797.89
4.25508, -1568.94, -2040.33
6.72991, 685.638, 92.5308
3.84659, 2652.51, -664.546
4.83959, 291.749, -678.28
3.2686, -2541.49, -1628.92
2.66527, 2453.52, 654.167
7.2768, 37.22, 236.703
6.95369, 447.423, 1977.5
3.29884, 2754.12, 994.214
3.15214, 1607.24, -2267.66
2.515, -1733.24, -3267.46
6.0491, -3695.55, -658.558
3.40448, -2095.39, 3514.81
5.76029, 3065.62, -1489.21
4.42907, 1381.15, -2760.65
3.23766, -36.16, -894.204
5.45054, 2707.51, 639.676
3.24076, 438.592, 3547.14
3.2091, -766.533, 3783.76
4.94257, -1833.4, 418.17
3.13015, 3487.4, -126.741
5.64635, -1447.32, -2417.98
5.60817, 1253.41, -2891.32
4.88216, -2023.08, 2374.11
2.64188, -2297.4, -908.41
3.21011, -522.398, 3203.75
3.15594, -728.538, 3438.36
3.31099, -3255.66, 3043.29
3.76529, -1104.65, -3340.28
4.77654, 2348.18, -2946.88
6.54472, -427.925, -1148.72
3.57624, 1223.2, 3379.04
3.75063, 3197.77, 1346.54
5.02978, -211.117, 2848.24
6.27922, 2511.85, 694.728
5.66369, 3574.81, -218.655
5.9449, 2499.93, -458.561
7.27207, 3771.45, 1581.61
5.18713, -1598.29, 2761.74
4.57014, -3073.76, 139.511
4.70019, 2916.81, 603.454
6.07821, 2921.02, 1815.1
6.20858, 1634.08, 2339.16
5.12494, 3032.29, -3683.8
6.06711, -3388.51, -310.575
5.91025, 1214.81, -108.438
6.82941, 3242.23, -2365.29
3.19597, 392.593, 2981.24
3.57766, 3793.19, -373.499
5.0733, -1427.19, -422.549
4.83766, -638.941, 2922.13
